[99761:99761:0324/120924.552513:ERROR:cursor_factory.cc(96)] Not implemented reached in virtual void ui::CursorFactory::ObserveThemeChanges()
[99761:99761:0324/120925.309444:WARNING:account_consistency_mode_manager.cc(72)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[99833:99833:0324/120925.379279:WARNING:sandbox_linux.cc(415)] InitializeSandbox() called with multiple threads in process gpu-process.
[99833:99833:0324/120925.418677:WARNING:viz_main_impl.cc(85)] VizNullHypothesis is disabled (not a warning)
[99832:99832:0324/120925.641292:WARNING:sandbox_linux.cc(415)] InitializeSandbox() called with multiple threads in process gpu-process.
[99832:99832:0324/120925.668397:WARNING:viz_main_impl.cc(85)] VizNullHypothesis is disabled (not a warning)
[99761:99761:0324/120927.117969:ERROR:platform_screen.cc(45)] Not implemented reached in virtual bool ui::PlatformScreen::IsScreenSaverActive() const
[99761:99761:0324/120927.118137:ERROR:platform_screen.cc(50)] Not implemented reached in virtual base::TimeDelta ui::PlatformScreen::CalculateIdleTime() const
[99761:99761:0324/120927.123409:WARNING:compose_enabling.cc(64)] Couldn't get country info.
[99761:99761:0324/121014.311409:INFO:CONSOLE(3826)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (3826)
[99761:99761:0324/121014.957096:INFO:CONSOLE(3889)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (3889)
[99761:99761:0324/121015.596901:INFO:CONSOLE(4025)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4025)
[99761:99761:0324/121015.613106:INFO:CONSOLE(4097)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4097)
[99761:99761:0324/121017.796166:INFO:CONSOLE(4105)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4105)
[99761:99761:0324/121017.804351:INFO:CONSOLE(4177)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4177)
[99761:99761:0324/121019.828967:INFO:CONSOLE(4264)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4264)
[99761:99761:0324/121020.554897:INFO:CONSOLE(4419)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4419)
[99761:99761:0324/121020.568435:INFO:CONSOLE(4420)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4420)
[99761:99761:0324/121022.523082:INFO:CONSOLE(4441)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4441)
[99761:99761:0324/121023.031396:INFO:CONSOLE(4442)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4442)
[99761:99761:0324/121023.055148:INFO:CONSOLE(4446)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4446)
[99761:99761:0324/121023.551581:INFO:CONSOLE(4522)] "The Content Security Policy 'default-src 'self' 'unsafe-inline'' was delivered via a <meta> element outside the document's <head>, which is disallowed. The policy has been ignored.", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4522)
[99761:99761:0324/121023.555020:INFO:CONSOLE(4523)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4523)
[99761:99761:0324/121023.570802:INFO:CONSOLE(4524)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4524)
[99761:99761:0324/121025.617875:INFO:CONSOLE(4594)] "The Content Security Policy 'default-src 'self' 'unsafe-inline'' was delivered via a <meta> element outside the document's <head>, which is disallowed. The policy has been ignored.", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4594)
[99761:99761:0324/121025.818105:INFO:CONSOLE(4595)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4595)
[99761:99761:0324/121025.861394:INFO:CONSOLE(4596)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4596)
[99761:99761:0324/121025.872252:INFO:CONSOLE(4597)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4597)
[99761:99761:0324/121027.760958:INFO:CONSOLE(4658)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4658)
[99761:99761:0324/121027.777321:INFO:CONSOLE(4684)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4684)
[99761:99761:0324/121028.210095:INFO:CONSOLE(4685)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4685)
[99761:99761:0324/121028.725253:INFO:CONSOLE(4732)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4732)
[99761:99761:0324/121028.753500:INFO:CONSOLE(4733)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4733)
[99761:99761:0324/121029.194983:INFO:CONSOLE(4734)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4734)
[99761:99761:0324/121029.208166:INFO:CONSOLE(4740)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4740)
[99761:99761:0324/121029.700648:INFO:CONSOLE(4753)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4753)
[99761:99761:0324/121029.717932:INFO:CONSOLE(4754)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4754)
[99761:99761:0324/121029.733324:INFO:CONSOLE(4755)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4755)
[99761:99761:0324/121030.165278:INFO:CONSOLE(4756)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4756)
[99761:99761:0324/121030.555740:INFO:CONSOLE(4767)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4767)
[99761:99761:0324/121030.577828:INFO:CONSOLE(4768)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4768)
[99761:99761:0324/121030.587363:INFO:CONSOLE(4781)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4781)
[99761:99761:0324/121030.930749:INFO:CONSOLE(4782)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4782)
[99761:99761:0324/121030.961395:INFO:CONSOLE(4822)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4822)
[99761:99761:0324/121031.389373:INFO:CONSOLE(4845)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4845)
[99761:99761:0324/121031.861601:INFO:CONSOLE(4913)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4913)
[99761:99761:0324/121031.881586:INFO:CONSOLE(4914)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4914)
[99761:99761:0324/121032.300126:INFO:CONSOLE(4915)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4915)
[99761:99761:0324/121032.325231:INFO:CONSOLE(4916)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4916)
[99761:99761:0324/121032.767903:INFO:CONSOLE(4917)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4917)
[99761:99761:0324/121032.781327:INFO:CONSOLE(4923)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (4923)
[99761:99761:0324/121033.323439:INFO:CONSOLE(5238)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5238)
[99761:99761:0324/121033.334767:INFO:CONSOLE(5239)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5239)
[99761:99761:0324/121035.553912:INFO:CONSOLE(5310)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5310)
[99761:99761:0324/121035.571938:INFO:CONSOLE(5311)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5311)
[99761:99761:0324/121035.578978:INFO:CONSOLE(5312)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5312)
[99761:99761:0324/121037.851134:INFO:CONSOLE(5325)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5325)
[99761:99761:0324/121037.865556:INFO:CONSOLE(5397)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5397)
[99761:99761:0324/121040.535824:INFO:CONSOLE(5410)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5410)
[99761:99761:0324/121041.013894:INFO:CONSOLE(5469)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5469)
[99761:99761:0324/121041.029239:INFO:CONSOLE(5478)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5478)
[99761:99761:0324/121041.452801:INFO:CONSOLE(5550)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5550)
[99761:99761:0324/121041.474592:INFO:CONSOLE(5553)] "Uncaught SyntaxError: Invalid or unexpected token", source: file:///home/dhia/browser-fuzzer/Dissertation/logger/run_20250324_064826/round_032/mutations/mutated_0004.html (5553)
[99761:99761:0324/121042.506176:ERROR:background_mode_manager_aura.cc(12)] Not implemented reached in virtual void BackgroundModeManager::EnableLaunchOnStartup(bool)
[99761:99761:0324/121042.767678:ERROR:kill_posix.cc(33)] waitpid(99834): No child processes (10)
[99761:99790:0324/121042.793005:WARNING:discardable_shared_memory_manager.cc(452)] Some MojoDiscardableSharedMemoryManagerImpls are still alive. They will be leaked.
